id,name,link,pic_url,location,rating,count
89,合口味飯麵館,https://www.foodpanda.com.tw/restaurant/y8rz/he-kou-wei-fan-mian-guan,https://images.deliveryhero.io/image/fd-tw/LH/y8rz-listing.jpg,(△) 基隆市安樂區安樂路一段188號 (食安登錄字號:C-200136602-00000-9),4.4,582
90,初沐Qmilk,https://www.foodpanda.com.tw/restaurant/h3al/chu-mu-qmilk,https://images.deliveryhero.io/image/fd-tw/LH/h3al-listing.jpg,(O)基隆市仁愛區愛三路87號1樓,4.7,277
91,黃媽媽養生素食,https://www.foodpanda.com.tw/restaurant/f1ao/huang-ma-ma-yang-sheng-su-shi,https://images.deliveryhero.io/image/fd-tw/LH/f1ao-listing.jpg,(△)基隆市仁愛區劉銘傳路11巷6號,4.6,360
92,無名鍋,https://www.foodpanda.com.tw/restaurant/z9su/wu-ming-guo,https://images.deliveryhero.io/image/fd-tw/LH/z9su-listing.jpg,(O) 基隆市中正區信一路141巷7號,4.7,60
93,湖南小館,https://www.foodpanda.com.tw/restaurant/m0gn/hu-nan-xiao-guan,https://images.deliveryhero.io/image/fd-tw/LH/m0gn-listing.jpg,(O)基隆市中正區義一路68號,4.5,388
94,泰站X西八碼頭炸雞,https://www.foodpanda.com.tw/restaurant/b0sf/tai-zhan-xxi-ba-ma-tou-zha-ji,https://images.deliveryhero.io/image/fd-tw/LH/b0sf-listing.jpg,(△) 基隆市中山區中山二路113號,4.7,218
95,皇家鵝肉莊,https://www.foodpanda.com.tw/restaurant/e1tn/huang-jia-e-rou-zhuang,https://images.deliveryhero.io/image/fd-tw/LH/e1tn-listing.jpg,(△) 基隆市仁愛區忠二路2號,4.2,178
96,Nini愛吃雞蛋糕,https://www.foodpanda.com.tw/restaurant/z8gz/niniai-chi-ji-dan-gao,https://images.deliveryhero.io/image/fd-tw/LH/z8gz-listing.jpg,(△) 基隆市中山區中山二路36巷5號,4.6,549
97,莎媚香酥雞排,https://www.foodpanda.com.tw/restaurant/p7yx/sha-mei-xiang-su-ji-pai,https://images.deliveryhero.io/image/fd-tw/LH/p7yx-listing.jpg,(△)基隆市仁愛區孝三路107號,4.5,89
98,蛋幾咧串烤雞蛋仔,https://www.foodpanda.com.tw/restaurant/t1lu/dan-ji-lie-chuan-kao-ji-dan-zi,https://images.deliveryhero.io/image/fd-tw/LH/t1lu-listing.jpg,(△)基隆市仁愛區愛四路37號,4.4,131
99,金城燒臘店,https://www.foodpanda.com.tw/chain/ck1yn/jin-cheng-shao-la-dian,https://images.deliveryhero.io/image/fd-tw/LH/s9ec-listing.jpg,(△)基隆市中山區復興路124號,4.5,422
100,客 原味 麻辣滷味,https://www.foodpanda.com.tw/restaurant/m1ou/m1ou,https://images.deliveryhero.io/image/fd-tw/LH/m1ou-listing.jpg,(△)基隆市中山區中山二路57-1號,4.2,23
101,銘傳川壽司,https://www.foodpanda.com.tw/restaurant/z2nn/ming-chuan-chuan-shou-si,https://images.deliveryhero.io/image/fd-tw/LH/z2nn-listing.jpg,(△) 基隆市仁愛區仁一路245號 食品業者登錄字號：C-200048476-00000-0,4.5,597
102,珍糖傳 -基隆廟口店,https://www.foodpanda.com.tw/restaurant/f2bj/zhen-tang-chuan-ji-long-miao-kou-dian-1,https://images.deliveryhero.io/image/fd-tw/LH/f2bj-listing.jpg,(△)基隆市仁愛區仁三路42號(廟口60號攤位),4.6,224
103,黑三堡,https://www.foodpanda.com.tw/restaurant/d6oh/hei-san-bao,https://images.deliveryhero.io/image/fd-tw/LH/d6oh-listing.jpg,(△) 基隆市中正區義二路30號,4.7,108
104,一燔炸雞,https://www.foodpanda.com.tw/chain/cc7ha/yi-fan-zha-ji,https://images.deliveryhero.io/image/fd-tw/LH/y7rc-listing.jpg,(△) 台北市內湖區內湖路一段285號2F,4.6,792
105,麥味登 (基隆孝三店),https://www.foodpanda.com.tw/restaurant/y6ax/mai-wei-deng-ji-long-xiao-san-dian,https://images.deliveryhero.io/image/fd-tw/LH/y6ax-listing.jpg,(△) 基隆市仁愛區孝三路36號 食品業者登錄字號：C-200039297-00000-1,4.6,868
106,紅橘子,https://www.foodpanda.com.tw/chain/cf8rg/hong-ju-zi,https://images.deliveryhero.io/image/fd-tw/LH/z5po-listing.jpg,(△) (M) 新北市三重區龍門路177號 食品業者登錄字號：F-200138456-00000-1,4.7,611
107,內湖737 豬血糕,https://www.foodpanda.com.tw/restaurant/d9cv/nei-hu-737-zhu-xie-gao,https://images.deliveryhero.io/image/fd-tw/LH/d9cv-listing.jpg,(△) 基隆市安樂區安一路104號,4.3,249
108,貓屋茶製所,https://www.foodpanda.com.tw/restaurant/ev6t/mao-wu-cha-zhi-suo,https://images.deliveryhero.io/image/fd-tw/LH/ev6t-listing.jpg,(△)基隆市安樂區安一路176巷23之3號4樓,4.3,16
109,老司鷄炸全雞專賣店 (基隆仁一店),https://www.foodpanda.com.tw/restaurant/x9dr/lao-si-ji-zha-quan-ji-zhuan-mai-dian-ji-long-ren-dian,https://images.deliveryhero.io/image/fd-tw/LH/x9dr-listing.jpg,(△)基隆市仁愛區南榮路42號,4.4,186
110,林家阿佑麻油雞,https://www.foodpanda.com.tw/restaurant/l1bo/lin-jia-a-you-ma-you-ji,https://images.deliveryhero.io/image/fd-tw/LH/l1bo-listing.jpg,(△)基隆市仁愛區仁三路63號,4.5,309
111,天仁茗茶/喫茶趣,https://www.foodpanda.com.tw/chain/cp9yf/tian-ren-ming-cha-chi-cha-qu,https://images.deliveryhero.io/image/fd-tw/LH/z9zg-listing.jpg,(O)台北市信義區松高路11號B2F,4.8,2073
112,德基水餃,https://www.foodpanda.com.tw/restaurant/y8dv/de-ji-shui-jiao,https://images.deliveryhero.io/image/fd-tw/LH/y8dv-listing.jpg,(△) 基隆市仁愛區愛一路8號2樓,4.2,63
113,Burger King 漢堡王【有早餐】,https://www.foodpanda.com.tw/chain/ct1ll/burger-king-han-bao-wang-you-zao-can,https://images.deliveryhero.io/image/fd-tw/LH/y6hf-listing.jpg,(X) (M) 台北市中山區中山北路三段24-1號 食品業者登錄字號：A-123309178-00020-3,4.6,1413
114,戰鬥雞,https://www.foodpanda.com.tw/chain/cl1lq/zhan-dou-ji,https://images.deliveryhero.io/image/fd-tw/LH/d7xg-listing.jpg,(△) 新北市板橋區南雅東路9號,4.7,405
115,虎爺麵線 (基隆總店),https://www.foodpanda.com.tw/restaurant/f9ra/hu-ye-mian-xian-ji-long-zong-dian,https://images.deliveryhero.io/image/fd-tw/LH/f9ra-listing.jpg,(△)基隆市仁愛區仁二路149號,4.5,253
